d10,length_value,length_type,speed_value,speed_type,lanes_value,lanes_type
258407819,20.45602945244755,float,30,str,,NoneType
258407819,25.290777400743817,float,30,str,,NoneType
258407819,18.816722962848967,float,30,str,,NoneType
258407819,17.328823389850506,float,30,str,,NoneType
439815630,8.258079962741816,float,,NoneType,4,str
439815630,6.389929159458751,float,,NoneType,4,str
953078700,6.113411123221004,float,50,str,2,str
953078700,4.174087115327959,float,50,str,2,str
953080099,1.482801798105078,float,50,str,2,str
953080099,14.128931874267925,float,50,str,2,str
953080550,4.576952053064579,float,50,str,2,str
953080550,4.266426724816905,float,50,str,2,str
953080550,64.62147896459513,float,50,str,2,str
953080550,4.576952053064579,float,50,str,2,str
157690232,38.77891011904078,float,30,str,,NoneType
157690232,9.762159763642373,float,30,str,,NoneType
297715318,28.668246571251668,float,30,str,,NoneType
297715318,33.93341537835411,float,30,str,,NoneType
673203907,33.23099488790738,float,30,str,1,str
481972229,43.73119867689442,float,30,str,2,str
481972229,6.840088714708168,float,30,str,2,str
683840371,1.7727670411125418,float,20,str,,NoneType
282699487,1.2382221773904738,float,30,str,,NoneType
1166075032,1.1861827601985013,float,30,str,1,str
686398511,4.495714734607883,float,,NoneType,,NoneType
686398511,2.5953172093941426,float,,NoneType,,NoneType
22878513,4.717054092954735,float,,NoneType,1,str
22878513,3.867437868815992,float,,NoneType,1,str
904431771,3.648715357413693,float,,NoneType,2,str
904431771,3.974106138871129,float,,NoneType,2,str
292558505,6.313680513412847,float,,NoneType,2,str
672925939,2.959193809486991,float,,NoneType,,NoneType
672925939,3.1283498590440812,float,,NoneType,,NoneType
685995791,7.587779639873996,float,,NoneType,4,str
685995794,34.14685868156762,float,,NoneType,4,str
685995792,33.31849029403866,float,,NoneType,4,str
685995794,4.443545235126096,float,,NoneType,4,str
435830727,20.101488653555215,float,,NoneType,3,str
141322633,59.65615697826563,float,,NoneType,,NoneType
157690187,46.06788868866318,float,30,str,,NoneType
157690187,93.08043712399568,float,30,str,,NoneType
157690187,24.502660763105606,float,30,str,,NoneType
666250883,12.65129964925977,float,30,str,1,str
666250883,5.898097953503664,float,30,str,1,str
23610722,14.466711139533292,float,,NoneType,1,str
23610903,20.178211778163384,float,,NoneType,1,str
23610903,16.779687603171507,float,,NoneType,1,str
24596924,30.91165663515328,float,,NoneType,1,str
23610844,4.378651946677396,float,,NoneType,,NoneType
23610844,4.533679642010601,float,,NoneType,,NoneType
23610844,24.499752884391043,float,,NoneType,,NoneType
23610844,4.378651946677396,float,,NoneType,,NoneType
993492470,6.649526051992451,float,,NoneType,2,str
993492470,8.344403245198212,float,,NoneType,2,str
430602327,12.45663684390853,float,,NoneType,5,str
430602327,12.546495115951474,float,,NoneType,5,str
430602327,14.627023202875428,float,,NoneType,5,str
430602327,12.45663684390853,float,,NoneType,5,str
430602327,6.554320600544958,float,,NoneType,5,str
430602327,3.3022176081357264,float,,NoneType,5,str
430602327,14.526643999231705,float,,NoneType,5,str
430602327,6.554320600544958,float,,NoneType,5,str
679009951,25.45923584694901,float,30,str,3,str
1151079717,11.431878073177474,float,50,str,3,str
317181920,22.76931362460101,float,50,str,3,str
24597115,24.83444162356791,float,50,str,3,str
24597115,21.99422845177174,float,50,str,3,str
1150967954,20.678615228337872,float,50,str,3,str
1150967954,17.094280215782554,float,50,str,3,str
593784318,61.86945381895328,float,50,str,4,str
436456862,8.153522012166428,float,,NoneType,3,str
671931986,9.759788552511344,float,50,str,3,str
436456862,5.897394467087113,float,,NoneType,3,str
671931986,8.793428056721329,float,50,str,3,str
516952807,2.4960094755608724,float,,NoneType,3,str
1234027598,2.4733475098768793,float,,NoneType,3,str
516952806,3.1604982937003876,float,,NoneType,2,str
516952806,3.1540867634325327,float,,NoneType,2,str
672126626,3.2292225636279297,float,,NoneType,3,str
672126626,3.221968709753975,float,,NoneType,3,str
516952806,3.165675469152933,float,,NoneType,2,str
516952806,3.1579241757174916,float,,NoneType,2,str
516952806,3.1609953474829693,float,,NoneType,2,str
587656922,6.233296424323522,float,30,str,2,str
586863608,5.005296181903588,float,50,str,2,str
586863608,5.980436085461757,float,50,str,2,str
157689982,8.595204224492486,float,,NoneType,1,str
260282104,2.8801382108022895,float,,NoneType,3,str
1209276786,4.6382656166204494,float,,NoneType,3,str
1209276786,4.628183438894099,float,,NoneType,3,str
259559439,3.398779852207349,float,,NoneType,3,str
516952805,3.5512849144490306,float,,NoneType,3,str
516952805,3.550619432356633,float,,NoneType,3,str
516952805,3.553550814924301,float,,NoneType,3,str
516952805,3.5569842001051692,float,,NoneType,3,str
1343510061,8.28016427843468,float,30,str,,NoneType
157690190,13.967576470264573,float,30,str,1,str
686393818,72.19255337310351,float,,NoneType,1,str
672354310,34.05881182743196,float,30,str,,NoneType
157694523,48.036926097312964,float,,NoneType,,NoneType
1035380713,30.20317430287087,float,30,str,,NoneType
661788085,5.117911014966998,float,30,str,,NoneType
661788085,2.711909181770874,float,30,str,,NoneType
661788085,4.1076132180175655,float,30,str,,NoneType
661788085,5.117911014966998,float,30,str,,NoneType
661788085,4.33575736992802,float,30,str,,NoneType
661788085,4.1076132180175655,float,30,str,,NoneType
661788085,7.9746971965548195,float,30,str,,NoneType
661788085,4.918708337072196,float,30,str,,NoneType
1194106856,74.30320910610378,float,,NoneType,,NoneType
1194106856,28.91950339571879,float,,NoneType,,NoneType
690315413,2.3082374565679884,float,30,str,,NoneType
690315413,10.495378590653315,float,30,str,,NoneType
690315413,2.414615460606421,float,30,str,,NoneType
690315413,2.3082374565679884,float,30,str,,NoneType
671931987,3.4741094932179593,float,30,str,2,str
671931987,3.4671179855846384,float,30,str,2,str
1173711831,16.002703613025805,float,30,str,,NoneType
275929344,7.530385739527875,float,30,str,2,str
1390468661,7.042370503255426,float,30,str,2,str
275929344,8.191681292477718,float,30,str,2,str
275929344,8.57795994530474,float,30,str,2,str
275929344,7.530385739527875,float,30,str,2,str
275929344,8.191681292477718,float,30,str,2,str
22878487,4.444146901645716,float,30,str,,NoneType
1092838256,3.365004762673955,float,30,str,,NoneType
275922525,5.257963741531865,float,30,str,,NoneType
275922525,3.5401659858416386,float,30,str,,NoneType
157694469,9.664600862871664,float,,NoneType,,NoneType
157694469,9.473670131766522,float,,NoneType,,NoneType
157694469,12.503955946957415,float,,NoneType,,NoneType
157694469,14.774878416017438,float,,NoneType,,NoneType
1343510068,3.47759132665015,float,,NoneType,1,str
157694483,48.23227856983811,float,,NoneType,1,str
157694512,44.05084682002009,float,,NoneType,,NoneType
687229416,57.2695118117837,float,,NoneType,,NoneType
687427181,9.212716798437341,float,,NoneType,2,str
317181916,3.0057023906748257,float,,NoneType,3,str
34601309,1.68718266104315,float,,NoneType,3,str
157694512,21.392605887013605,float,,NoneType,,NoneType
157694522,18.7909242578699,float,,NoneType,,NoneType
157694522,32.17231794318202,float,,NoneType,,NoneType
907861219,60.819668207895035,float,,NoneType,1,str
406712454,15.528697215083874,float,50,str,3,str
406712454,93.05173878938878,float,50,str,3,str
280465081,13.890863033552742,float,,NoneType,,NoneType
247710301,46.27719614552534,float,,NoneType,,NoneType
503016695,169.80126674933783,float,30,str,1,str
1340857572,11.675527955467299,float,30,str,1,str
608148980,3.5337537908181704,float,,NoneType,5,str
608148980,56.0437581519944,float,,NoneType,5,str
608148980,54.01694097517108,float,,NoneType,5,str
608148980,3.5337537908181704,float,,NoneType,5,str
247710301,30.44379644106885,float,,NoneType,,NoneType
280465081,46.60772171450501,float,,NoneType,,NoneType
247710301,32.70826884310672,float,,NoneType,,NoneType
280990338,20.001379025738963,float,,NoneType,5,str
280990338,87.83737414234584,float,,NoneType,5,str
157694512,16.62867089669301,float,,NoneType,,NoneType
157694475,1.9246923005572865,float,,NoneType,,NoneType
157694475,47.495097785667596,float,,NoneType,,NoneType
157694524,19.02249813826494,float,,NoneType,,NoneType
157694499,50.948070343391436,float,,NoneType,,NoneType
1218549736,13.29167529288021,float,,NoneType,,NoneType
157690229,22.86101066006415,float,30,str,,NoneType
157694510,23.411414543573798,float,30,str,,NoneType
406712453,27.72915958189712,float,50,str,1,str
406712453,25.767389890844417,float,50,str,1,str
406712453,1.8798037234281157,float,50,str,1,str
406712453,5.4527021787763506,float,50,str,1,str
415759689,61.28970769914982,float,30,str,1,str
1155054661,53.674937420898736,float,,NoneType,,NoneType
157690158,64.61261401560267,float,,NoneType,,NoneType
1180238388,16.545669513141636,float,,NoneType,,NoneType
1180238388,43.88069742503595,float,,NoneType,,NoneType
688554626,13.563675207414782,float,,NoneType,3,str
688554626,2.2148312502024705,float,,NoneType,3,str
1279571133,12.216390822382387,float,50,str,4,str
255117119,51.968470027926124,float,,NoneType,2,str
688554626,36.478392369903034,float,,NoneType,3,str
459903184,37.253102591208744,float,,NoneType,2,str
280465080,33.821021759439404,float,,NoneType,,NoneType
1315689568,33.368484318596,float,,NoneType,,NoneType
53562669,27.436935122683394,float,50,str,2,str
631958197,35.930086659868444,float,,NoneType,5,str
631958197,48.72871795019344,float,,NoneType,5,str
157694525,12.44953663550463,float,30,str,1,str
157694511,55.450496214158974,float,30,str,,NoneType
415759689,51.58194803163811,float,30,str,1,str
1155054686,24.357988658064816,float,,NoneType,,NoneType
34605333,5.276943509355252,float,,NoneType,2,str
690054056,27.57871932813794,float,,NoneType,1,str
157756030,35.39189461001016,float,,NoneType,1,str
690054056,37.700868831452325,float,,NoneType,1,str
280990331,27.754916974238732,float,,NoneType,4,str
280990331,4.771426651426775,float,,NoneType,4,str
690320355,5.747933313112102,float,,NoneType,2,str
953081791,5.249655290896948,float,,NoneType,1,str
690320355,14.544479889394202,float,,NoneType,2,str
728202362,30.451409197513872,float,,NoneType,4,str
690327060,29.32666749429885,float,,NoneType,1,str
690327060,47.12627202253902,float,,NoneType,1,str
690327060,17.93402947419445,float,,NoneType,1,str
157725692,40.875991984236805,float,,NoneType,2,str
19851885,43.24747410580738,float,,NoneType,,NoneType
293184554,35.1802657483766,float,,NoneType,,NoneType
247710305,31.377688160812255,float,,NoneType,,NoneType
157694491,17.150501909424047,float,30,str,,NoneType
666260893,15.864567206712989,float,30,str,,NoneType
157694526,25.358885034729852,float,30,str,1,str
255049487,27.147323545825298,float,30,str,,NoneType
1339948091,32.17233717140189,float,30,str,,NoneType
157694498,29.630579434295694,float,30,str,,NoneType
1178750481,29.51362887843369,float,30,str,,NoneType
157694520,56.10745689327726,float,30,str,,NoneType
157694520,2.5865626472196155,float,30,str,,NoneType
255062643,45.48275006355483,float,30,str,,NoneType
1234937178,3.318153064432236,float,30,str,,NoneType
1234937178,0.7559888105803805,float,30,str,,NoneType
157725694,89.20639741450096,float,,NoneType,2,str
157725694,2.979434274870806,float,,NoneType,2,str
34605333,5.859815032238618,float,,NoneType,2,str
34605333,35.29432759281244,float,,NoneType,2,str
293184554,11.600991705084022,float,,NoneType,,NoneType
1120596351,42.77105841775819,float,,NoneType,1,str
33851628,25.56580567330914,float,,NoneType,3,str
33851628,63.72692164027754,float,,NoneType,3,str
293184554,16.914736779860178,float,,NoneType,,NoneType
280990332,27.550108258392296,float,50,str,3,str
666260893,32.550617680782196,float,30,str,,NoneType
255062643,35.66918622308466,float,30,str,,NoneType
157694517,18.3416358569033,float,30,str,,NoneType
953082076,26.198624487766455,float,,NoneType,1,str
34602478,21.182695102940357,float,30,str,2,str
34602478,22.223101085599524,float,30,str,2,str
287251036,33.08385481135689,float,30,str,1,str
566032573,37.526669807821804,float,30,str,,NoneType
769475704,42.40656884199428,float,,NoneType,1,str
566032575,26.75705933119601,float,30,str,1,str
157756046,39.24958332732906,float,30,str,,NoneType
19790454,69.72312775316284,float,,NoneType,1,str
19790439,13.677381599408388,float,,NoneType,1,str
480989176,15.26653669342622,float,,NoneType,1,str
19790439,42.13281001258395,float,,NoneType,1,str
524238719,8.930239790245198,float,50,str,6,str
524238719,5.167593022007607,float,50,str,6,str
438371315,19.65864569581163,float,30,str,,NoneType
1307904034,22.30277557125616,float,30,str,,NoneType
282699487,27.39002312909967,float,30,str,,NoneType
414615526,2.6315418431743995,float,30,str,,NoneType
1390304680,3.0046811028332034,float,30,str,,NoneType
373332009,76.16978814661441,float,30,str,,NoneType
258838923,8.08072510361827,float,,NoneType,1,str
23610903,5.829720355216918,float,,NoneType,1,str
1233491078,6.6358024117931915,float,,NoneType,1,str
480989176,32.2745619512001,float,,NoneType,1,str
480989176,25.6815779427916,float,,NoneType,1,str
480989176,4.857399902416677,float,,NoneType,1,str
255966285,24.161410277891967,float,30,str,1,str
255966285,4.125912010691568,float,30,str,1,str
19790390,79.15078281377264,float,,NoneType,1,str
19790390,33.14657024534052,float,,NoneType,1,str
19790439,14.278492208136297,float,,NoneType,1,str
993492470,3.5138104842899573,float,,NoneType,2,str
993492470,8.549449116463624,float,,NoneType,2,str
23611069,8.660071589584884,float,,NoneType,1,str
19790494,24.314486725451438,float,,NoneType,,NoneType
468891689,11.61152131111092,float,,NoneType,,NoneType
698348223,5.548368631592759,float,,NoneType,1,str
468891689,96.4397629060105,float,,NoneType,,NoneType
19790458,17.72826589284027,float,,NoneType,,NoneType
19790439,33.30810354162727,float,,NoneType,1,str
19790439,28.510889559449108,float,,NoneType,1,str
19790439,16.919853087579693,float,,NoneType,1,str
451756751,34.551514798064886,float,,NoneType,1,str
698348223,10.919594320353989,float,,NoneType,1,str
19790458,30.976569358186193,float,,NoneType,,NoneType
19790458,4.345759286056051,float,,NoneType,,NoneType
19790458,40.95312267808994,float,,NoneType,,NoneType
19790439,6.290583818616815,float,,NoneType,1,str
19790439,36.85581042284193,float,,NoneType,1,str
20275111,99.56804047912979,float,,NoneType,,NoneType
28107682,1.933186442889449,float,50,str,2,str
28107682,48.700336113069554,float,50,str,2,str
58811331,4.267877223331908,float,30,str,1,str
630209973,14.659604418841784,float,30,str,1,str
630209973,92.48091470931067,float,30,str,1,str
23610762,15.649812898153838,float,,NoneType,,NoneType
23217093,56.484307207074266,float,,NoneType,1,str
23217093,17.960386790254677,float,,NoneType,1,str
1340857571,10.35377184940271,float,,NoneType,,NoneType
230377105,18.63292722129542,float,30,str,,NoneType
668848229,22.616605628052326,float,30,str,,NoneType
1355196625,30.98214598173568,float,30,str,,NoneType
23610845,15.2120662687726,float,,NoneType,1,str
951273878,8.422243317873374,float,30,str,,NoneType
292525352,22.90575511344281,float,30,str,1,str
951268898,28.67288424169959,float,50,str,3,str
951268898,8.95348544292369,float,50,str,3,str
43699545,41.14063625845527,float,,NoneType,3,str
1423335747,9.176391994574818,float,,NoneType,,NoneType
157740205,55.35941484758281,float,,NoneType,,NoneType
259359900,9.143005138800534,float,,NoneType,,NoneType
259359900,9.143005138800534,float,,NoneType,,NoneType
259359900,199.68139693160649,float,,NoneType,,NoneType
1188872395,13.780490226217683,float,,NoneType,1,str
43699754,2.546799568033852,float,,NoneType,1,str
43699754,4.9818387623400175,float,,NoneType,1,str
1154531640,12.013337373704484,float,,NoneType,1,str
1283100159,17.18700695846138,float,30,str,2,str
22992933,59.939903746396865,float,,NoneType,2,str
34607214,5.608354862326556,float,50,str,4,str
296467040,4.032263228531413,float,30,str,,NoneType
